aspect,sentiment,date,id,flag,group
exercises,positive,2023-05-09 10:39:55,2222.0,0,experience
tempi,negative,2023-05-09 06:53:12,2226.0,0,time
comodo,positive,2023-05-09 06:22:03,2228.0,0,
diffuso,negative,2023-05-09 06:22:03,2228.0,0,
document,negative,2023-05-08 21:37:34,2229.0,0,utility
loop,negative,2023-05-08 21:37:34,2229.0,0,action
sentiment,positive,2023-05-08 19:39:05,2230.0,0,
sentiment,negative,2023-05-08 18:58:08,2231.0,0,
text,positive,2023-05-08 18:50:23,2232.0,0,
bonus,positive,2023-05-08 12:30:25,2238.0,0,
account,negative,2023-05-08 07:58:54,2240.0,0,utility
status,negative,2023-05-08 07:58:54,2240.0,0,system
time,negative,2023-05-08 07:58:54,2240.0,0,time
registration,negative,2023-05-08 05:55:50,2242.0,0,communication
time,positive,2023-05-08 05:55:50,2242.0,0,time
payment,positive,2023-05-07 21:13:42,2243.0,0,payment
attempts,negative,2023-05-07 21:13:42,2243.0,0,quantity
spettacolo,neutral,2023-05-07 18:59:10,2244.0,0,experience
pagamento,positive,2023-05-07 18:10:28,2245.0,0,payment
economico,positive,2023-05-07 18:10:28,2245.0,0,cost
friend,positive,2023-05-07 15:52:00,2248.0,0,
exercises,positive,2023-05-07 15:52:00,2248.0,0,experience
images,positive,2023-05-07 15:52:00,2248.0,0,photo
telephone,positive,2023-05-07 15:27:44,2249.0,0,communication
cases,neutral,2023-05-07 15:27:44,2249.0,0,category
systems,positive,2023-05-07 15:27:44,2249.0,0,system
pagamenti,positive,2023-05-07 11:30:37,2252.0,0,payment
intoppi,negative,2023-05-07 11:30:37,2252.0,0,difficulty
application,positive,2023-05-07 11:05:11,2253.0,0,application
costa azzurra,positive,2023-05-07 11:05:11,2253.0,0,location
comodità,positive,2023-05-07 11:05:11,2253.0,0,utility
sentiment,negative,2023-05-07 09:31:45,2254.0,0,
most_simple_payment_system,positive,2023-05-07 07:14:14,2255.0,0,system
review,very positive,2023-05-07 06:49:26,2256.0,0,communication
review,very positive,2023-05-06 17:11:54,2260.0,0,communication
sentiment,very positive,2023-05-06 17:11:54,2260.0,0,
pagamento,positive,2023-05-06 13:54:03,2262.0,0,payment
promozioni,positive,2023-05-06 13:54:03,2262.0,0,promotion
offre,negative,2023-05-06 13:54:03,2262.0,0,offer
images,positive,2023-05-06 13:01:51,2263.0,0,photo
exercises,positive,2023-05-06 13:01:51,2263.0,0,experience
products,positive,2023-05-06 08:16:53,2265.0,0,item
quality,positive,2023-05-06 08:16:53,2265.0,0,experience
duration,positive,2023-05-06 08:16:53,2265.0,0,
sentiment,very positive,2023-05-06 07:58:41,2267.0,0,
app,positive,2023-05-05 17:58:09,2269.0,0,application
credo,negative,2023-05-05 17:58:09,2269.0,0,belief
budget,negative,2023-05-05 17:58:09,2269.0,0,
cifra,negative,2023-05-05 17:58:09,2269.0,0,quantity
service,very positive,2023-05-05 17:04:47,2271.0,0,
review,very positive,2023-05-05 16:51:11,2272.0,0,communication
app,negative,2023-05-05 16:41:20,2273.0,0,application
code,negative,2023-05-05 16:41:20,2273.0,0,
app,positive,2023-05-05 11:36:40,2275.0,0,application
comodità,very positive,2023-05-05 09:14:41,2276.0,0,utility
vita,very positive,2023-05-05 09:14:41,2276.0,0,experience
hashtags,positive,2023-05-05 08:14:53,2278.0,0,
amount,negative,2023-05-05 06:04:36,2281.0,0,currency
text,very positive,2023-05-05 05:56:58,2282.0,0,
dir,positive,2023-05-05 05:34:41,2283.0,0,action
poco,neutral,2023-05-05 05:34:41,2283.0,0,quantity
spettacolare,positive,2023-05-05 05:34:41,2283.0,0,experience
necessario,very positive,2023-05-04 19:28:52,2285.0,0,necessity
use,positive,2023-05-04 15:28:10,2289.0,0,
benefit,positive,2023-05-04 15:28:10,2289.0,0,benefit
image,positive,2023-05-04 14:47:18,2290.0,0,appearance
exercises,negative,2023-05-04 14:47:18,2290.0,0,experience
intuitivo,positive,2023-05-04 14:31:51,2291.0,0,
comodo,positive,2023-05-04 14:31:51,2291.0,0,
sentiment,positive,2023-05-04 12:28:22,2292.0,0,
ottimo,very positive,2023-05-04 09:34:18,2294.0,0,
facile,positive,2023-05-04 08:48:21,2297.0,0,ease_of_use
veloce,positive,2023-05-04 08:48:21,2297.0,0,speed
semplice,positive,2023-05-04 08:48:21,2297.0,0,ease_of_use
app,positive,2023-05-04 08:46:51,2298.0,0,application
banks,negative,2023-05-04 08:46:51,2298.0,0,utility
app,positive,2023-05-04 08:20:38,2300.0,0,application
need,positive,2023-05-04 08:20:38,2300.0,0,
possibilities,positive,2023-05-04 08:20:38,2300.0,0,possibility
ability,positive,2023-05-04 08:20:38,2300.0,0,ability
assign,positive,2023-05-04 08:20:38,2300.0,0,action
aliases,positive,2023-05-04 08:20:38,2300.0,0,name
contos,positive,2023-05-04 08:20:38,2300.0,0,quantity
current,positive,2023-05-04 08:20:38,2300.0,0,state
request,positive,2023-05-04 07:20:44,2302.0,0,communication
amount,negative,2023-05-04 07:20:44,2302.0,0,currency
date,positive,2023-05-04 07:20:44,2302.0,0,time
product,positive,2023-05-04 07:02:43,2303.0,0,
review,very positive,2023-05-04 07:02:43,2303.0,0,communication
comodo,positive,2023-05-04 06:46:55,2304.0,0,
veloce,positive,2023-05-04 06:46:55,2304.0,0,speed
pratico,positive,2023-05-04 06:46:55,2304.0,0,ease_of_use
utile,positive,2023-05-04 06:28:37,2305.0,0,utility
salvato,positive,2023-05-04 06:28:37,2305.0,0,possession
più,positive,2023-05-04 06:28:37,2305.0,0,communication
occasioni,positive,2023-05-04 06:28:37,2305.0,0,opportunity
compliments,very positive,2023-05-04 05:57:48,2306.0,0,communication
application,very positive,2023-05-04 05:57:48,2306.0,0,application
sentiment,very positive,2023-05-03 14:23:04,2309.0,0,
activity,negative,2023-05-03 08:51:55,2315.0,0,
text,very positive,2023-05-03 08:06:19,2316.0,0,
sentiment,positive,2023-05-03 08:06:19,2316.0,0,
quest'app,positive,2023-05-03 05:47:05,2318.0,0,application
torino,positive,2023-05-03 05:47:05,2318.0,0,location
rivoluzione,positive,2023-05-03 05:47:05,2318.0,0,change
accettassero,positive,2023-05-03 05:47:05,2318.0,0,acceptance
metodo,positive,2023-05-03 05:47:05,2318.0,0,utility
pagamento,positive,2023-05-03 05:47:05,2318.0,0,payment
method,positive,2023-05-03 04:54:29,2319.0,0,utility
technological,positive,2023-05-03 04:54:29,2319.0,0,technology
review,very positive,2023-05-02 19:27:34,2320.0,0,communication
service,positive,2023-05-02 17:32:39,2321.0,0,
customer service,positive,2023-05-02 16:39:56,2323.0,0,
product,positive,2023-05-02 16:39:56,2323.0,0,
simple,positive,2023-05-02 12:08:02,2326.0,0,ease_of_use
utilizable,positive,2023-05-02 12:08:02,2326.0,0,utility
sure,positive,2023-05-02 12:08:02,2326.0,0,certainty
certain,positive,2023-05-02 12:08:02,2326.0,0,certainty
never,negative,2023-05-02 12:08:02,2326.0,0,negation
can't,negative,2023-05-02 12:08:02,2326.0,0,negation
app,negative,2023-05-02 11:09:20,2327.0,0,application
exercises,negative,2023-05-02 11:09:20,2327.0,0,experience
bonus,positive,2023-05-02 09:37:55,2328.0,0,
more,positive,2023-05-02 09:37:55,2328.0,0,quantity
software,positive,2023-05-02 09:36:11,2329.0,0,system
experience,positive,2023-05-02 09:36:11,2329.0,0,experience
assistance,neutral,2023-05-02 09:22:33,2330.0,0,communication
text,very positive,2023-05-02 08:39:36,2331.0,0,
sentiment,positive,2023-05-02 08:39:36,2331.0,0,
promo code,negative,2023-05-02 08:05:32,2334.0,0,code
app,positive,2023-05-02 07:19:34,2335.0,0,application
useful,positive,2023-05-02 07:19:34,2335.0,0,utility
fun,positive,2023-05-02 07:19:34,2335.0,0,experience
manage,positive,2023-05-02 07:19:34,2335.0,0,management
pay,positive,2023-05-02 07:19:34,2335.0,0,payment
speed,positive,2023-05-02 07:19:34,2335.0,0,
comfort,positive,2023-05-02 07:19:34,2335.0,0,comfort
invite,positive,2023-05-02 07:19:34,2335.0,0,communication
friends,positive,2023-05-02 07:19:34,2335.0,0,communication
cost,positive,2023-05-02 07:19:34,2335.0,0,quantity
app,positive,2023-05-01 20:11:09,2336.0,0,application
tool,positive,2023-05-01 20:11:09,2336.0,0,
photos,positive,2023-05-01 20:11:09,2336.0,0,photo
images,positive,2023-05-01 19:28:04,2337.0,0,photo
exercises,positive,2023-05-01 19:28:04,2337.0,0,experience
family,positive,2023-05-01 18:40:36,2338.0,0,relationship
friends,positive,2023-05-01 18:40:36,2338.0,0,communication
review,positive,2023-05-01 17:43:57,2339.0,0,communication
funzionale,positive,2023-05-01 15:37:07,2341.0,0,utility
comodo,positive,2023-05-01 15:37:07,2341.0,0,
applicazione,positive,2023-05-01 11:18:07,2343.0,0,application
utile,positive,2023-05-01 11:18:07,2343.0,0,utility
pratica,positive,2023-05-01 11:18:07,2343.0,0,
Comodo,negative,2023-05-01 10:49:48,2344.0,0,quality
diffusione,positive,2023-05-01 10:49:48,2344.0,0,spread
degli,positive,2023-05-01 10:49:48,2344.0,0,possession
esercizi,negative,2023-05-01 10:49:48,2344.0,0,utility
fanno,negative,2023-05-01 10:49:48,2344.0,0,action
utilizzo,negative,2023-05-01 10:49:48,2344.0,0,utility
sono,neutral,2023-05-01 10:49:48,2344.0,0,state
pochi,negative,2023-05-01 10:49:48,2344.0,0,quantity
time,negative,2023-05-01 10:14:46,2345.0,0,time
thought,positive,2023-05-01 10:14:46,2345.0,0,thought
project,positive,2023-04-30 20:12:58,2346.0,0,utility
very_practical,positive,2023-04-30 18:19:06,2347.0,0,utility
difficult,negative,2023-04-30 18:19:06,2347.0,0,difficulty
SEMPLICEMENTE,positive,2023-04-30 14:45:17,2349.0,0,quality
FANTASTICA,positive,2023-04-30 14:45:17,2349.0,0,quality
sentiment,positive,2023-04-29 20:00:56,2354.0,0,
note,negative,2023-04-29 19:38:32,2355.0,0,communication
banks,positive,2023-04-29 19:38:32,2355.0,0,utility
movements,negative,2023-04-29 19:38:32,2355.0,0,action
cost,positive,2023-04-29 19:38:32,2355.0,0,quantity
year,positive,2023-04-29 19:38:32,2355.0,0,
activity,positive,2023-04-29 19:17:54,2356.0,0,
days,negative,2023-04-29 19:17:54,2356.0,0,time
comodo,positive,2023-04-29 19:07:07,2357.0,0,
velove,positive,2023-04-29 19:07:07,2357.0,0,velocity
experience,negative,2023-04-29 17:31:12,2360.0,0,experience
app,positive,2023-04-29 16:00:50,2361.0,0,application
languages,positive,2023-04-29 16:00:50,2361.0,0,language
comodo,positive,2023-04-29 12:45:03,2363.0,0,
facile,positive,2023-04-29 12:45:03,2363.0,0,ease_of_use
method,positive,2023-04-29 10:51:40,2365.0,0,utility
price,positive,2023-04-29 10:51:40,2365.0,0,payment
customer,negative,2023-04-29 10:51:40,2365.0,0,communication
install,negative,2023-04-29 07:41:19,2366.0,0,utility
continue,positive,2023-04-29 07:41:19,2366.0,0,action
delete,positive,2023-04-29 07:41:19,2366.0,0,action
customer,positive,2023-04-29 06:58:34,2367.0,0,communication
product,positive,2023-04-29 06:58:34,2367.0,0,
price,positive,2023-04-29 06:58:34,2367.0,0,payment
foto,very positive,2023-04-29 06:00:39,2368.0,0,photo
exerzite,positive,2023-04-29 06:00:39,2368.0,0,exercise
client,negative,2023-04-29 05:59:53,2369.0,0,communication
ticket,positive,2023-04-29 05:59:53,2369.0,0,communication
response,negative,2023-04-29 05:59:53,2369.0,0,communication
images,negative,2023-04-29 04:08:25,2370.0,0,photo
exercises,neutral,2023-04-29 04:08:25,2370.0,0,experience
link,positive,2023-04-28 21:38:13,2371.0,0,communication
bonus,negative,2023-04-28 21:38:13,2371.0,0,
application,very positive,2023-04-28 20:40:46,2372.0,0,application
service,positive,2023-04-28 20:40:46,2372.0,0,
images,neutral,2023-04-28 20:09:14,2373.0,0,photo
exercises,neutral,2023-04-28 20:09:14,2373.0,0,experience
compliments,positive,2023-04-28 18:32:37,2374.0,0,communication
comoda,positive,2023-04-28 17:31:14,2375.0,0,utility
veloce,positive,2023-04-28 17:31:14,2375.0,0,speed
contanti,negative,2023-04-28 17:31:14,2375.0,0,currency
senza,positive,2023-04-28 17:31:14,2375.0,0,
pagare,positive,2023-04-28 17:31:14,2375.0,0,
review,positive,2023-04-28 16:18:20,2376.0,0,communication
offer,negative,2023-04-28 13:12:38,2378.0,0,
app,positive,2023-04-28 12:46:24,2379.0,0,application
tool,positive,2023-04-28 12:46:24,2379.0,0,
photos,positive,2023-04-28 12:46:24,2379.0,0,photo
function,positive,2023-04-28 10:33:50,2382.0,0,
usefulness,positive,2023-04-28 10:33:50,2382.0,0,utility
recommendation,positive,2023-04-28 10:33:50,2382.0,0,recommendation
sentiment,positive,2023-04-28 09:58:33,2383.0,0,
system,positive,2023-04-28 09:52:28,2385.0,0,system
spesies,positive,2023-04-28 09:52:28,2385.0,0,quantity
regolare,positive,2023-04-28 09:52:28,2385.0,0,action
amici,positive,2023-04-28 09:52:28,2385.0,0,
parenti,positive,2023-04-28 09:52:28,2385.0,0,
space,positive,2023-04-28 09:41:08,2386.0,0,location
time,positive,2023-04-28 09:41:08,2386.0,0,time
friends,positive,2023-04-28 09:41:08,2386.0,0,communication
application,positive,2023-04-28 08:49:13,2387.0,0,application
bravi,positive,2023-04-28 07:06:48,2388.0,0,experience
veloci,positive,2023-04-28 07:06:48,2388.0,0,speed
professionali,positive,2023-04-28 07:06:48,2388.0,0,profession
software,positive,2023-04-28 06:18:08,2391.0,0,system
experience,positive,2023-04-28 06:18:08,2391.0,0,experience
app,very positive,2023-04-28 05:30:17,2392.0,0,application
inizio,positive,2023-04-28 04:55:49,2393.0,0,time
tralaltro,positive,2023-04-28 04:55:49,2393.0,0,other
pagamenti,positive,2023-04-28 04:22:39,2394.0,0,payment
use,positive,2023-04-27 22:22:35,2395.0,0,
useful,positive,2023-04-27 22:22:35,2395.0,0,utility
sentiment,very positive,2023-04-27 20:06:32,2396.0,0,
activity,positive,2023-04-27 13:36:20,2401.0,0,
duration,positive,2023-04-27 13:36:20,2401.0,0,
amount,positive,2023-04-27 08:34:19,2407.0,0,currency
comodissima,very positive,2023-04-27 06:03:06,2409.0,0,
affidabilissima,very positive,2023-04-27 06:03:06,2409.0,0,reliability
notifications,negative,2023-04-26 21:44:02,2411.0,0,communication
tutto,positive,2023-04-26 21:23:32,2412.0,0,utility
perfetto,positive,2023-04-26 21:23:32,2412.0,0,
molto,positive,2023-04-26 21:23:32,2412.0,0,
soddisfatta,positive,2023-04-26 21:23:32,2412.0,0,satisfaction
valutato,positive,2023-04-26 21:23:32,2412.0,0,evaluation
service,positive,2023-04-26 20:16:29,2413.0,0,
quality,positive,2023-04-26 20:16:29,2413.0,0,experience
comodità,negative,2023-04-26 17:29:49,2414.0,0,utility
date,negative,2023-04-26 16:55:36,2415.0,0,time
amount,negative,2023-04-26 16:55:36,2415.0,0,currency
process,positive,2023-04-26 13:25:12,2417.0,0,procedure
feedback,negative,2023-04-26 13:25:12,2417.0,0,communication
spettacolo,very positive,2023-04-26 12:13:37,2418.0,0,experience
rating,positive,2023-04-26 12:11:34,2419.0,0,experience
use,positive,2023-04-26 11:40:22,2420.0,0,
sure,positive,2023-04-26 11:40:22,2420.0,0,certainty
service,very positive,2023-04-26 09:35:18,2422.0,0,
video,positive,2023-04-26 08:47:39,2424.0,0,visual
text,very positive,2023-04-26 08:19:23,2425.0,0,
sentiment,positive,2023-04-26 08:19:23,2425.0,0,
comodissimo,positive,2023-04-26 07:14:47,2427.0,0,ease_of_use
risoarmia,positive,2023-04-26 07:14:47,2427.0,0,saving
speranza,positive,2023-04-26 07:14:47,2427.0,0,hope
review,very positive,2023-04-26 07:08:55,2428.0,0,communication
sentiment,positive,2023-04-26 07:08:55,2428.0,0,
utilizzo,positive,2023-04-25 17:02:55,2432.0,0,utility
utile,positive,2023-04-25 17:02:55,2432.0,0,utility
self,negative,2023-04-25 14:41:32,2433.0,0,identity
user,negative,2023-04-25 07:06:42,2436.0,0,communication
application,positive,2023-04-24 20:22:20,2437.0,0,application
vote,negative,2023-04-24 20:22:20,2437.0,0,evaluation
link,positive,2023-04-24 20:22:20,2437.0,0,communication
amount,negative,2023-04-24 20:22:20,2437.0,0,currency
date,positive,2023-04-24 20:22:20,2437.0,0,time
features,positive,2023-04-24 20:19:27,2438.0,0,feature
easy_to_use,positive,2023-04-24 20:19:27,2438.0,0,ease_of_use
app,positive,2023-04-24 18:33:02,2442.0,0,application
posts,positive,2023-04-24 18:33:02,2442.0,0,communication
money,positive,2023-04-24 18:33:02,2442.0,0,payment
trovo,very positive,2023-04-24 17:57:21,2443.0,0,
benissimo,very positive,2023-04-24 17:57:21,2443.0,0,state
consiglio,positive,2023-04-24 17:57:21,2443.0,0,communication
essere,positive,2023-04-24 17:57:21,2443.0,0,state
persona,positive,2023-04-24 17:57:21,2443.0,0,communication
più,positive,2023-04-24 17:57:21,2443.0,0,communication
valente,positive,2023-04-24 17:57:21,2443.0,0,quality
price,negative,2023-04-24 17:12:25,2444.0,0,payment
time,negative,2023-04-24 17:12:25,2444.0,0,time
verification,negative,2023-04-24 17:12:25,2444.0,0,security
invitation,positive,2023-04-24 14:51:29,2448.0,0,communication
link,positive,2023-04-24 14:51:29,2448.0,0,communication
bonus,negative,2023-04-24 14:51:29,2448.0,0,
sentiment,positive,2023-04-24 12:03:57,2449.0,0,
images,positive,2023-04-24 11:29:36,2450.0,0,photo
exercises,positive,2023-04-24 11:29:36,2450.0,0,experience
text,positive,2023-04-24 11:14:12,2451.0,0,
restaurant,positive,2023-04-24 09:13:28,2452.0,0,utility
app,negative,2023-04-24 07:55:01,2454.0,0,application
utilissima,negative,2023-04-24 07:55:01,2454.0,0,utility
peccato,negative,2023-04-24 07:55:01,2454.0,0,emotion
utilizzabile,negative,2023-04-24 07:55:01,2454.0,0,utility
per,negative,2023-04-24 07:55:01,2454.0,0,communication
minorenni,negative,2023-04-24 07:55:01,2454.0,0,age
job,positive,2023-04-23 20:54:32,2456.0,0,utility
status,negative,2023-04-23 19:28:26,2457.0,0,system
service,very positive,2023-04-23 14:16:25,2459.0,0,
comodo,positive,2023-04-23 11:58:37,2460.0,0,
veloce,positive,2023-04-23 11:58:37,2460.0,0,speed
app,positive,2023-04-23 11:16:20,2461.0,0,application
davvero,positive,2023-04-23 11:16:20,2461.0,0,certainty
utile,positive,2023-04-23 11:16:20,2461.0,0,utility
pratica,positive,2023-04-23 11:16:20,2461.0,0,
cost,positive,2023-04-23 08:36:57,2463.0,0,quantity
date,negative,2023-04-23 08:36:57,2463.0,0,time
life,positive,2023-04-23 07:40:57,2464.0,0,experience
moment,positive,2023-04-23 07:34:35,2465.0,0,time
thought,positive,2023-04-23 07:34:35,2465.0,0,thought
